code,section,date,open,high,low,close,vol,value,n_stock,agg_price,foreign_rate,agency_buy,agency_netbuy
A012450,KOSPI,20210726,1030,51300,51300,51200,51300,0,5480000,0,0,0.0,0
A012450,KOSPI,20210726,1029,51300,51300,51200,51300,0,21860000,0,0,0.0,0
A012450,KOSPI,20210726,1028,51300,51300,51200,51300,0,16150000,0,0,0.0,0
A012450,KOSPI,20210726,1027,51300,51400,51300,51400,0,18370000,0,0,0.0,0
A012450,KOSPI,20210726,1026,51300,51300,51300,51300,0,11750000,0,0,0.0,0
A012450,KOSPI,20210726,1025,51300,51400,51300,51300,0,15450000,0,0,0.0,0
A012450,KOSPI,20210726,1024,51200,51300,51200,51300,0,32150000,0,0,0.0,0
A012450,KOSPI,20210726,1023,51200,51300,51200,51200,0,33390000,0,0,0.0,0
A012450,KOSPI,20210726,1022,51200,51300,51200,51200,0,17620000,0,0,0.0,0
A012450,KOSPI,20210726,1021,51200,51300,51200,51300,0,10600000,0,0,0.0,0
A012450,KOSPI,20210726,1020,51200,51200,51100,51200,0,27170000,0,0,0.0,0
A012450,KOSPI,20210726,1019,51200,51200,51100,51100,0,13040000,0,0,0.0,0
A012450,KOSPI,20210726,1018,51100,51200,51100,51200,0,19370000,0,0,0.0,0
A012450,KOSPI,20210726,1017,51200,51200,51100,51100,0,22510000,0,0,0.0,0
A012450,KOSPI,20210726,1016,51200,51200,51100,51100,0,64520000,0,0,0.0,0
A012450,KOSPI,20210726,1015,51300,51300,51200,51200,0,23350000,0,0,0.0,0
A012450,KOSPI,20210726,1014,51200,51300,51100,51300,0,60400000,0,0,0.0,0
A012450,KOSPI,20210726,1013,51200,51200,51100,51200,0,55980000,0,0,0.0,0
A012450,KOSPI,20210726,1012,51200,51300,51100,51200,0,28610000,0,0,0.0,0
A012450,KOSPI,20210726,1011,51200,51300,51200,51300,0,9840000,0,0,0.0,0
A012450,KOSPI,20210726,1010,51200,51300,51200,51300,0,20020000,0,0,0.0,0
A012450,KOSPI,20210726,1009,51200,51300,51200,51200,0,81560000,0,0,0.0,0
A012450,KOSPI,20210726,1008,51200,51300,51200,51200,0,50090000,0,0,0.0,0
A012450,KOSPI,20210726,1007,51200,51300,51200,51300,0,21000000,0,0,0.0,0
A012450,KOSPI,20210726,1006,51200,51300,51200,51200,0,18600000,0,0,0.0,0
A012450,KOSPI,20210726,1005,51200,51300,51200,51300,0,6820000,0,0,0.0,0
A012450,KOSPI,20210726,1004,51200,51300,51200,51200,0,23910000,0,0,0.0,0
A012450,KOSPI,20210726,1003,51300,51300,51200,51200,0,3230000,0,0,0.0,0
A012450,KOSPI,20210726,1002,51300,51300,51200,51300,0,13570000,0,0,0.0,0
A012450,KOSPI,20210726,1001,51300,51300,51200,51300,0,11390000,0,0,0.0,0
A012450,KOSPI,20210726,1000,51100,51300,51100,51300,0,28110000,0,0,0.0,0
A012450,KOSPI,20210726,959,51200,51200,51100,51200,0,28240000,0,0,0.0,0
A012450,KOSPI,20210726,958,51100,51200,51100,51100,0,28430000,0,0,0.0,0
A012450,KOSPI,20210726,957,51100,51200,51100,51100,0,76510000,0,0,0.0,0
A012450,KOSPI,20210726,956,51000,51300,50900,51100,0,117340000,0,0,0.0,0
A012450,KOSPI,20210726,955,51000,51000,50900,51000,0,36480000,0,0,0.0,0
A012450,KOSPI,20210726,954,50900,51000,50900,50900,0,39560000,0,0,0.0,0
A012450,KOSPI,20210726,953,51000,51000,50900,50900,0,67140000,0,0,0.0,0
A012450,KOSPI,20210726,952,51000,51000,50900,51000,0,72200000,0,0,0.0,0
A012450,KOSPI,20210726,951,50900,51000,50900,51000,0,8350000,0,0,0.0,0
A012450,KOSPI,20210726,950,51000,51100,50900,50900,0,84330000,0,0,0.0,0
A012450,KOSPI,20210726,949,50900,51000,50900,51000,0,109860000,0,0,0.0,0
A012450,KOSPI,20210726,948,50900,51000,50900,50900,0,244490000,0,0,0.0,0
A012450,KOSPI,20210726,947,51100,51200,50900,50900,0,288800000,0,0,0.0,0
A012450,KOSPI,20210726,946,51300,51300,51100,51100,0,149850000,0,0,0.0,0
A012450,KOSPI,20210726,945,51300,51300,51200,51300,0,8310000,0,0,0.0,0
A012450,KOSPI,20210726,944,51200,51300,51200,51200,0,11780000,0,0,0.0,0
A012450,KOSPI,20210726,943,51300,51300,51200,51200,0,12190000,0,0,0.0,0
A012450,KOSPI,20210726,942,51200,51300,51100,51300,0,26660000,0,0,0.0,0
A012450,KOSPI,20210726,941,51200,51200,51100,51200,0,11400000,0,0,0.0,0
A012450,KOSPI,20210726,940,51100,51200,51100,51100,0,60420000,0,0,0.0,0
A012450,KOSPI,20210726,939,51100,51100,51000,51100,0,33020000,0,0,0.0,0
A012450,KOSPI,20210726,938,51100,51100,51000,51100,0,72720000,0,0,0.0,0
A012450,KOSPI,20210726,937,51000,51100,51000,51000,0,269390000,0,0,0.0,0
A012450,KOSPI,20210726,936,51100,51200,51000,51100,0,182160000,0,0,0.0,0
A012450,KOSPI,20210726,935,51200,51200,51100,51100,0,54140000,0,0,0.0,0
A012450,KOSPI,20210726,934,51200,51300,51200,51200,0,76810000,0,0,0.0,0
A012450,KOSPI,20210726,933,51300,51300,51200,51200,0,10150000,0,0,0.0,0
A012450,KOSPI,20210726,932,51300,51400,51200,51200,0,30150000,0,0,0.0,0
A012450,KOSPI,20210726,931,51500,51500,51300,51300,0,11500000,0,0,0.0,0
A012450,KOSPI,20210726,930,51300,51500,51300,51500,0,51270000,0,0,0.0,0
A012450,KOSPI,20210726,929,51400,51400,51300,51400,0,14590000,0,0,0.0,0
A012450,KOSPI,20210726,928,51300,51400,51300,51400,0,19090000,0,0,0.0,0
A012450,KOSPI,20210726,927,51300,51400,51300,51300,0,8010000,0,0,0.0,0
A012450,KOSPI,20210726,926,51300,51400,51200,51300,0,26860000,0,0,0.0,0
A012450,KOSPI,20210726,925,51100,51400,51100,51400,0,45200000,0,0,0.0,0
A012450,KOSPI,20210726,924,51100,51200,51100,51200,0,31360000,0,0,0.0,0
A012450,KOSPI,20210726,923,51200,51300,51100,51200,0,96260000,0,0,0.0,0
A012450,KOSPI,20210726,922,51200,51300,51100,51200,0,50210000,0,0,0.0,0
A012450,KOSPI,20210726,921,51200,51200,51100,51200,0,44560000,0,0,0.0,0
A012450,KOSPI,20210726,920,51000,51200,51000,51100,0,51460000,0,0,0.0,0
A012450,KOSPI,20210726,919,51200,51200,51000,51100,0,193030000,0,0,0.0,0
A012450,KOSPI,20210726,918,51300,51300,51100,51100,0,335140000,0,0,0.0,0
A012450,KOSPI,20210726,917,51300,51300,51200,51300,0,70320000,0,0,0.0,0
A012450,KOSPI,20210726,916,51200,51300,51200,51300,0,57820000,0,0,0.0,0
A012450,KOSPI,20210726,915,51200,51300,51100,51200,0,123130000,0,0,0.0,0
A012450,KOSPI,20210726,914,51200,51300,51100,51200,0,152370000,0,0,0.0,0
A012450,KOSPI,20210726,913,51400,51400,51100,51300,0,297390000,0,0,0.0,0
A012450,KOSPI,20210726,912,51500,51500,51300,51300,0,132690000,0,0,0.0,0
A012450,KOSPI,20210726,911,51600,51600,51500,51500,0,64380000,0,0,0.0,0
A012450,KOSPI,20210726,910,51500,51600,51500,51500,0,41210000,0,0,0.0,0
A012450,KOSPI,20210726,909,51500,51600,51500,51500,0,52810000,0,0,0.0,0
A012450,KOSPI,20210726,908,51500,51600,51500,51500,0,116960000,0,0,0.0,0
A012450,KOSPI,20210726,907,51500,51600,51500,51500,0,57720000,0,0,0.0,0
A012450,KOSPI,20210726,906,51700,51700,51600,51600,0,173330000,0,0,0.0,0
A012450,KOSPI,20210726,905,51700,51800,51600,51600,0,67470000,0,0,0.0,0
A012450,KOSPI,20210726,904,51800,51800,51700,51700,0,56080000,0,0,0.0,0
A012450,KOSPI,20210726,903,51800,52000,51700,51800,0,93760000,0,0,0.0,0
A012450,KOSPI,20210726,902,51900,52100,51500,51800,0,895890000,0,0,0.0,0
A012450,KOSPI,20210726,901,52100,52100,51900,51900,0,312380000,0,0,0.0,0
A012450,KOSPI,20210727,1530,50900,50900,50900,50900,0,410240000,0,0,0.0,0
A012450,KOSPI,20210727,1520,51000,51000,50900,51000,0,29370000,0,0,0.0,0
A012450,KOSPI,20210727,1519,51000,51000,50900,51000,0,17780000,0,0,0.0,0
A012450,KOSPI,20210727,1518,51000,51000,50900,51000,0,27920000,0,0,0.0,0
A012450,KOSPI,20210727,1517,51000,51000,50900,51000,0,110350000,0,0,0.0,0
A012450,KOSPI,20210727,1516,51000,51000,50900,51000,0,39980000,0,0,0.0,0
A012450,KOSPI,20210727,1515,50900,51000,50900,51000,0,15140000,0,0,0.0,0
A012450,KOSPI,20210727,1514,50900,51000,50900,51000,0,5500000,0,0,0.0,0
A012450,KOSPI,20210727,1513,51000,51000,51000,51000,0,9330000,0,0,0.0,0
A012450,KOSPI,20210727,1512,51000,51000,50900,51000,0,65840000,0,0,0.0,0
A012450,KOSPI,20210727,1511,51100,51100,51000,51000,0,21350000,0,0,0.0,0
A012450,KOSPI,20210727,1510,51100,51100,51000,51100,0,21820000,0,0,0.0,0
A012450,KOSPI,20210727,1509,51100,51100,51100,51100,0,9150000,0,0,0.0,0
A012450,KOSPI,20210727,1508,51100,51100,51000,51100,0,8970000,0,0,0.0,0
A012450,KOSPI,20210727,1507,51100,51100,51000,51100,0,42620000,0,0,0.0,0
A012450,KOSPI,20210727,1506,51100,51100,51000,51000,0,6890000,0,0,0.0,0
A012450,KOSPI,20210727,1505,51000,51100,51000,51100,0,11650000,0,0,0.0,0
A012450,KOSPI,20210727,1504,51100,51100,51000,51100,0,8120000,0,0,0.0,0
A012450,KOSPI,20210727,1503,51100,51100,51000,51100,0,45360000,0,0,0.0,0
A012450,KOSPI,20210727,1502,51100,51100,51000,51000,0,94430000,0,0,0.0,0
A012450,KOSPI,20210727,1501,51100,51200,51100,51100,0,12170000,0,0,0.0,0
A012450,KOSPI,20210727,1500,51200,51200,51100,51100,0,21040000,0,0,0.0,0
A012450,KOSPI,20210727,1459,51000,51200,51000,51200,0,53290000,0,0,0.0,0
A012450,KOSPI,20210727,1458,51100,51100,51000,51000,0,8420000,0,0,0.0,0
A012450,KOSPI,20210727,1457,51000,51100,51000,51100,0,11700000,0,0,0.0,0
A012450,KOSPI,20210727,1456,51100,51100,51000,51000,0,11690000,0,0,0.0,0
A012450,KOSPI,20210727,1455,51100,51100,51000,51100,0,8780000,0,0,0.0,0
A012450,KOSPI,20210727,1454,51000,51100,51000,51100,0,54830000,0,0,0.0,0
A012450,KOSPI,20210727,1453,51000,51000,50900,51000,0,6730000,0,0,0.0,0
A012450,KOSPI,20210727,1452,50900,51000,50900,51000,0,24750000,0,0,0.0,0
A012450,KOSPI,20210727,1451,50900,51000,50900,50900,0,16600000,0,0,0.0,0
A012450,KOSPI,20210727,1450,50900,51000,50800,51000,0,39540000,0,0,0.0,0
A012450,KOSPI,20210727,1449,50900,50900,50800,50900,0,49900000,0,0,0.0,0
A012450,KOSPI,20210727,1448,50800,50900,50800,50800,0,13220000,0,0,0.0,0
A012450,KOSPI,20210727,1447,50900,50900,50800,50800,0,24930000,0,0,0.0,0
A012450,KOSPI,20210727,1446,50800,50900,50800,50900,0,44580000,0,0,0.0,0
A012450,KOSPI,20210727,1445,50800,50900,50800,50900,0,38160000,0,0,0.0,0
A012450,KOSPI,20210727,1444,51000,51000,50800,50900,0,104700000,0,0,0.0,0
A012450,KOSPI,20210727,1443,50900,51000,50900,51000,0,29280000,0,0,0.0,0
A012450,KOSPI,20210727,1442,50900,51000,50900,51000,0,10990000,0,0,0.0,0
A012450,KOSPI,20210727,1441,50900,51000,50900,50900,0,15590000,0,0,0.0,0
A012450,KOSPI,20210727,1440,50900,51000,50800,51000,0,135240000,0,0,0.0,0
A012450,KOSPI,20210727,1439,50800,50900,50800,50800,0,213290000,0,0,0.0,0
A012450,KOSPI,20210727,1438,50800,50800,50700,50800,0,18420000,0,0,0.0,0
A012450,KOSPI,20210727,1437,50800,50800,50700,50800,0,43370000,0,0,0.0,0
A012450,KOSPI,20210727,1436,50800,50800,50600,50800,0,370520000,0,0,0.0,0
A012450,KOSPI,20210727,1435,51000,51000,50800,50800,0,612380000,0,0,0.0,0
A012450,KOSPI,20210727,1434,50900,51000,50900,51000,0,89300000,0,0,0.0,0
A012450,KOSPI,20210727,1433,51000,51100,50900,51000,0,861310000,0,0,0.0,0
A012450,KOSPI,20210727,1432,51100,51100,51000,51100,0,30210000,0,0,0.0,0
A012450,KOSPI,20210727,1431,51200,51200,51000,51000,0,106750000,0,0,0.0,0
A012450,KOSPI,20210727,1430,51100,51200,51100,51200,0,80390000,0,0,0.0,0
A012450,KOSPI,20210727,1429,51200,51200,51100,51200,0,13360000,0,0,0.0,0
A012450,KOSPI,20210727,1428,51200,51300,51100,51100,0,55300000,0,0,0.0,0
A012450,KOSPI,20210727,1427,51200,51300,51200,51200,0,22120000,0,0,0.0,0
A012450,KOSPI,20210727,1426,51100,51300,51100,51200,0,22170000,0,0,0.0,0
A012450,KOSPI,20210727,1425,51200,51200,51100,51100,0,14120000,0,0,0.0,0
A012450,KOSPI,20210727,1424,51200,51300,51100,51100,0,41010000,0,0,0.0,0
A012450,KOSPI,20210727,1423,51200,51300,51200,51200,0,9330000,0,0,0.0,0
A012450,KOSPI,20210727,1422,51100,51200,51100,51200,0,103260000,0,0,0.0,0
A012450,KOSPI,20210727,1421,51100,51200,51100,51100,0,13140000,0,0,0.0,0
A012450,KOSPI,20210727,1420,51200,51200,51100,51200,0,12980000,0,0,0.0,0
A012450,KOSPI,20210727,1419,51200,51200,51100,51100,0,9980000,0,0,0.0,0
A012450,KOSPI,20210727,1418,51100,51200,51100,51200,0,10990000,0,0,0.0,0
A012450,KOSPI,20210727,1417,51200,51200,51100,51100,0,5270000,0,0,0.0,0
A012450,KOSPI,20210727,1416,51100,51200,51100,51100,0,27500000,0,0,0.0,0
A012450,KOSPI,20210727,1415,51100,51200,51100,51200,0,5620000,0,0,0.0,0
A012450,KOSPI,20210727,1414,51100,51200,51100,51100,0,8180000,0,0,0.0,0
A012450,KOSPI,20210727,1413,51100,51200,51100,51100,0,6700000,0,0,0.0,0
A012450,KOSPI,20210727,1412,51100,51200,51100,51100,0,8230000,0,0,0.0,0
A012450,KOSPI,20210727,1411,51300,51300,51100,51200,0,197020000,0,0,0.0,0
A012450,KOSPI,20210727,1410,51400,51400,51300,51400,0,7080000,0,0,0.0,0
A012450,KOSPI,20210727,1409,51400,51400,51300,51300,0,7700000,0,0,0.0,0
A012450,KOSPI,20210727,1408,51400,51400,51300,51300,0,9760000,0,0,0.0,0
A012450,KOSPI,20210727,1407,51400,51400,51300,51300,0,13460000,0,0,0.0,0
A012450,KOSPI,20210727,1406,51300,51400,51300,51400,0,8370000,0,0,0.0,0
A012450,KOSPI,20210727,1405,51400,51400,51300,51300,0,3490000,0,0,0.0,0
A012450,KOSPI,20210727,1404,51300,51400,51300,51300,0,6570000,0,0,0.0,0
A012450,KOSPI,20210727,1403,51400,51400,51300,51300,0,14370000,0,0,0.0,0
A012450,KOSPI,20210727,1402,51300,51400,51300,51400,0,1030000,0,0,0.0,0
A012450,KOSPI,20210727,1401,51300,51400,51300,51300,0,4520000,0,0,0.0,0
A012450,KOSPI,20210727,1400,51300,51400,51300,51300,0,44220000,0,0,0.0,0
A012450,KOSPI,20210727,1359,51200,51300,51200,51300,0,80280000,0,0,0.0,0
A012450,KOSPI,20210727,1358,51300,51300,51200,51200,0,5890000,0,0,0.0,0
A012450,KOSPI,20210727,1357,51200,51300,51200,51200,0,7380000,0,0,0.0,0
A012450,KOSPI,20210727,1356,51300,51300,51200,51200,0,6300000,0,0,0.0,0
A012450,KOSPI,20210727,1355,51300,51300,51200,51200,0,7230000,0,0,0.0,0
A012450,KOSPI,20210727,1354,51200,51300,51200,51200,0,10050000,0,0,0.0,0
A012450,KOSPI,20210727,1353,51300,51300,51200,51300,0,10860000,0,0,0.0,0
A012450,KOSPI,20210727,1352,51200,51300,51200,51200,0,18080000,0,0,0.0,0
A012450,KOSPI,20210727,1351,51300,51300,51200,51200,0,13720000,0,0,0.0,0
A012450,KOSPI,20210727,1350,51300,51300,51200,51300,0,5690000,0,0,0.0,0
A012450,KOSPI,20210727,1349,51300,51300,51100,51200,0,203520000,0,0,0.0,0
A012450,KOSPI,20210727,1348,51200,51300,51200,51300,0,61660000,0,0,0.0,0
A012450,KOSPI,20210727,1347,51200,51300,51200,51200,0,69330000,0,0,0.0,0
A012450,KOSPI,20210727,1346,51300,51300,51200,51300,0,9890000,0,0,0.0,0
A012450,KOSPI,20210727,1345,51300,51300,51200,51200,0,6300000,0,0,0.0,0
A012450,KOSPI,20210727,1344,51300,51300,51200,51300,0,12860000,0,0,0.0,0
A012450,KOSPI,20210727,1343,51300,51300,51200,51200,0,7280000,0,0,0.0,0
A012450,KOSPI,20210727,1342,51300,51300,51200,51200,0,3950000,0,0,0.0,0
A012450,KOSPI,20210727,1341,51400,51400,51200,51200,0,146510000,0,0,0.0,0
A012450,KOSPI,20210727,1340,51400,51400,51300,51400,0,7600000,0,0,0.0,0
A012450,KOSPI,20210727,1339,51300,51400,51300,51300,0,10570000,0,0,0.0,0
A012450,KOSPI,20210727,1338,51300,51400,51300,51400,0,8670000,0,0,0.0,0
A012450,KOSPI,20210727,1337,51300,51400,51300,51400,0,11620000,0,0,0.0,0
A012450,KOSPI,20210727,1336,51300,51400,51300,51400,0,3130000,0,0,0.0,0
A012450,KOSPI,20210727,1335,51300,51400,51300,51400,0,7600000,0,0,0.0,0
A012450,KOSPI,20210727,1334,51300,51400,51300,51300,0,19430000,0,0,0.0,0
A012450,KOSPI,20210727,1333,51300,51400,51300,51300,0,17520000,0,0,0.0,0
A012450,KOSPI,20210727,1332,51400,51400,51300,51400,0,8990000,0,0,0.0,0
A012450,KOSPI,20210727,1331,51400,51400,51300,51400,0,4980000,0,0,0.0,0
A012450,KOSPI,20210727,1330,51300,51400,51300,51300,0,6160000,0,0,0.0,0
A012450,KOSPI,20210727,1329,51400,51400,51300,51300,0,5960000,0,0,0.0,0
A012450,KOSPI,20210727,1328,51400,51400,51300,51300,0,10120000,0,0,0.0,0
A012450,KOSPI,20210727,1327,51300,51400,51300,51300,0,3130000,0,0,0.0,0
A012450,KOSPI,20210727,1326,51400,51400,51300,51300,0,4730000,0,0,0.0,0
A012450,KOSPI,20210727,1325,51400,51400,51300,51400,0,4780000,0,0,0.0,0
A012450,KOSPI,20210727,1324,51400,51400,51300,51300,0,9350000,0,0,0.0,0
A012450,KOSPI,20210727,1323,51400,51500,51400,51400,0,6320000,0,0,0.0,0
A012450,KOSPI,20210727,1322,51400,51500,51400,51400,0,5100000,0,0,0.0,0
A012450,KOSPI,20210727,1321,51400,51500,51400,51400,0,18550000,0,0,0.0,0
A012450,KOSPI,20210727,1320,51400,51500,51400,51400,0,4430000,0,0,0.0,0
A012450,KOSPI,20210727,1319,51500,51500,51400,51400,0,13630000,0,0,0.0,0
A012450,KOSPI,20210727,1318,51400,51500,51400,51400,0,4890000,0,0,0.0,0
A012450,KOSPI,20210727,1317,51300,51500,51300,51400,0,33540000,0,0,0.0,0
A012450,KOSPI,20210727,1316,51400,51400,51300,51300,0,16370000,0,0,0.0,0
A012450,KOSPI,20210727,1315,51300,51400,51300,51400,0,2260000,0,0,0.0,0
A012450,KOSPI,20210727,1314,51300,51400,51300,51300,0,37100000,0,0,0.0,0
A012450,KOSPI,20210727,1313,51400,51400,51300,51300,0,10080000,0,0,0.0,0
A012450,KOSPI,20210727,1312,51300,51400,51300,51300,0,3380000,0,0,0.0,0
A012450,KOSPI,20210727,1311,51300,51400,51300,51400,0,16590000,0,0,0.0,0
A012450,KOSPI,20210727,1310,51300,51400,51300,51400,0,4980000,0,0,0.0,0
A012450,KOSPI,20210727,1309,51300,51400,51300,51300,0,7500000,0,0,0.0,0
A012450,KOSPI,20210727,1308,51400,51400,51400,51400,0,2620000,0,0,0.0,0
A012450,KOSPI,20210727,1307,51400,51400,51300,51400,0,11350000,0,0,0.0,0
A012450,KOSPI,20210727,1306,51300,51300,51300,51300,0,210000,0,0,0.0,0
A012450,KOSPI,20210727,1305,51300,51400,51300,51300,0,2670000,0,0,0.0,0
A012450,KOSPI,20210727,1304,51400,51400,51300,51400,0,3800000,0,0,0.0,0
A012450,KOSPI,20210727,1303,51400,51400,51300,51400,0,13100000,0,0,0.0,0
A012450,KOSPI,20210727,1302,51300,51400,51300,51300,0,2830000,0,0,0.0,0
A012450,KOSPI,20210727,1301,51300,51400,51200,51300,0,35960000,0,0,0.0,0
A012450,KOSPI,20210727,1300,51200,51300,51200,51300,0,10820000,0,0,0.0,0
A012450,KOSPI,20210727,1259,51300,51300,51200,51300,0,1890000,0,0,0.0,0
A012450,KOSPI,20210727,1258,51300,51300,51200,51300,0,5800000,0,0,0.0,0
A012450,KOSPI,20210727,1257,51200,51300,51200,51300,0,11890000,0,0,0.0,0
A012450,KOSPI,20210727,1256,51200,51300,51200,51300,0,7390000,0,0,0.0,0
A012450,KOSPI,20210727,1255,51200,51300,51200,51300,0,6660000,0,0,0.0,0
A012450,KOSPI,20210727,1254,51300,51300,51200,51300,0,4870000,0,0,0.0,0
A012450,KOSPI,20210727,1253,51300,51300,51200,51300,0,6200000,0,0,0.0,0
A012450,KOSPI,20210727,1252,51300,51300,51200,51200,0,7120000,0,0,0.0,0
A012450,KOSPI,20210727,1251,51300,51300,51200,51300,0,8260000,0,0,0.0,0
A012450,KOSPI,20210727,1250,51300,51300,51200,51300,0,17080000,0,0,0.0,0
A012450,KOSPI,20210727,1249,51300,51300,51200,51300,0,6000000,0,0,0.0,0
A012450,KOSPI,20210727,1248,51300,51400,51300,51300,0,10470000,0,0,0.0,0
A012450,KOSPI,20210727,1247,51400,51400,51300,51300,0,16410000,0,0,0.0,0
A012450,KOSPI,20210727,1246,51300,51400,51300,51300,0,13760000,0,0,0.0,0
A012450,KOSPI,20210727,1245,51400,51400,51300,51400,0,1750000,0,0,0.0,0
A012450,KOSPI,20210727,1244,51300,51400,51300,51400,0,13440000,0,0,0.0,0
A012450,KOSPI,20210727,1243,51300,51400,51300,51400,0,24070000,0,0,0.0,0
A012450,KOSPI,20210727,1242,51300,51400,51300,51300,0,6870000,0,0,0.0,0
A012450,KOSPI,20210727,1241,51400,51400,51300,51300,0,4930000,0,0,0.0,0
A012450,KOSPI,20210727,1240,51400,51400,51300,51300,0,16580000,0,0,0.0,0
A012450,KOSPI,20210727,1239,51400,51400,51300,51400,0,3760000,0,0,0.0,0
A012450,KOSPI,20210727,1238,51400,51400,51300,51400,0,10210000,0,0,0.0,0
A012450,KOSPI,20210727,1237,51400,51400,51300,51300,0,5490000,0,0,0.0,0
A012450,KOSPI,20210727,1236,51300,51400,51300,51400,0,9440000,0,0,0.0,0
A012450,KOSPI,20210727,1235,51300,51400,51300,51400,0,12370000,0,0,0.0,0
A012450,KOSPI,20210727,1234,51300,51400,51300,51400,0,13030000,0,0,0.0,0
A012450,KOSPI,20210727,1233,51400,51400,51300,51300,0,12370000,0,0,0.0,0
A012450,KOSPI,20210727,1232,51400,51400,51300,51300,0,10370000,0,0,0.0,0
A012450,KOSPI,20210727,1231,51300,51400,51300,51300,0,29340000,0,0,0.0,0
A012450,KOSPI,20210727,1230,51400,51400,51300,51300,0,2060000,0,0,0.0,0
A012450,KOSPI,20210727,1229,51300,51400,51300,51300,0,5130000,0,0,0.0,0
A012450,KOSPI,20210727,1228,51300,51400,51300,51300,0,20780000,0,0,0.0,0
A012450,KOSPI,20210727,1227,51400,51400,51300,51400,0,2010000,0,0,0.0,0
A012450,KOSPI,20210727,1226,51400,51400,51300,51400,0,6930000,0,0,0.0,0
A012450,KOSPI,20210727,1225,51300,51400,51300,51400,0,13300000,0,0,0.0,0
A012450,KOSPI,20210727,1224,51400,51400,51300,51300,0,6370000,0,0,0.0,0
A012450,KOSPI,20210727,1223,51400,51400,51400,51400,0,19780000,0,0,0.0,0
A012450,KOSPI,20210727,1222,51500,51500,51400,51400,0,5870000,0,0,0.0,0
A012450,KOSPI,20210727,1221,51400,51500,51400,51500,0,4880000,0,0,0.0,0
A012450,KOSPI,20210727,1220,51400,51500,51400,51400,0,5810000,0,0,0.0,0
A012450,KOSPI,20210727,1219,51400,51500,51400,51400,0,24060000,0,0,0.0,0
A012450,KOSPI,20210727,1218,51400,51500,51400,51500,0,3090000,0,0,0.0,0
A012450,KOSPI,20210727,1217,51400,51500,51400,51500,0,7300000,0,0,0.0,0
A012450,KOSPI,20210727,1216,51500,51500,51400,51400,0,2670000,0,0,0.0,0
A012450,KOSPI,20210727,1215,51500,51500,51400,51400,0,8280000,0,0,0.0,0
A012450,KOSPI,20210727,1214,51400,51500,51400,51500,0,4370000,0,0,0.0,0
A012450,KOSPI,20210727,1213,51500,51500,51400,51500,0,7110000,0,0,0.0,0
A012450,KOSPI,20210727,1212,51500,51500,51400,51500,0,33930000,0,0,0.0,0
A012450,KOSPI,20210727,1211,51400,51500,51400,51500,0,6540000,0,0,0.0,0
A012450,KOSPI,20210727,1210,51400,51500,51400,51400,0,23440000,0,0,0.0,0
A012450,KOSPI,20210727,1209,51500,51500,51400,51400,0,5860000,0,0,0.0,0
A012450,KOSPI,20210727,1208,51400,51500,51400,51500,0,4380000,0,0,0.0,0
A012450,KOSPI,20210727,1207,51500,51500,51400,51400,0,7980000,0,0,0.0,0
A012450,KOSPI,20210727,1206,51400,51500,51400,51400,0,12290000,0,0,0.0,0
A012450,KOSPI,20210727,1205,51500,51500,51400,51400,0,3910000,0,0,0.0,0
A012450,KOSPI,20210727,1204,51400,51500,51400,51400,0,19310000,0,0,0.0,0
A012450,KOSPI,20210727,1203,51400,51500,51300,51500,0,58610000,0,0,0.0,0
A012450,KOSPI,20210727,1202,51400,51400,51300,51400,0,2050000,0,0,0.0,0
A012450,KOSPI,20210727,1201,51300,51400,51200,51300,0,11440000,0,0,0.0,0
A012450,KOSPI,20210727,1200,51200,51300,51200,51200,0,28420000,0,0,0.0,0
A012450,KOSPI,20210727,1159,51200,51300,51200,51300,0,12510000,0,0,0.0,0
A012450,KOSPI,20210727,1158,51300,51300,51200,51200,0,10350000,0,0,0.0,0
A012450,KOSPI,20210727,1157,51200,51300,51200,51200,0,19930000,0,0,0.0,0
A012450,KOSPI,20210727,1156,51200,51300,51200,51200,0,15260000,0,0,0.0,0
A012450,KOSPI,20210727,1155,51200,51300,51200,51200,0,187390000,0,0,0.0,0
A012450,KOSPI,20210727,1154,51200,51300,51200,51200,0,4050000,0,0,0.0,0
A012450,KOSPI,20210727,1153,51400,51400,51200,51200,0,7750000,0,0,0.0,0
A012450,KOSPI,20210727,1152,51300,51400,51200,51200,0,12620000,0,0,0.0,0
A012450,KOSPI,20210727,1151,51300,51400,51200,51300,0,5640000,0,0,0.0,0
A012450,KOSPI,20210727,1150,51300,51400,51200,51300,0,30390000,0,0,0.0,0
A012450,KOSPI,20210727,1149,51200,51300,51200,51200,0,5390000,0,0,0.0,0
A012450,KOSPI,20210727,1148,51200,51300,51200,51200,0,7680000,0,0,0.0,0
A012450,KOSPI,20210727,1147,51200,51300,51200,51200,0,13330000,0,0,0.0,0
A012450,KOSPI,20210727,1146,51400,51400,51200,51300,0,42770000,0,0,0.0,0
A012450,KOSPI,20210727,1145,51300,51400,51300,51400,0,8680000,0,0,0.0,0
A012450,KOSPI,20210727,1144,51300,51400,51300,51300,0,15230000,0,0,0.0,0
A012450,KOSPI,20210727,1143,51400,51400,51300,51300,0,9250000,0,0,0.0,0
A012450,KOSPI,20210727,1142,51300,51400,51300,51300,0,23550000,0,0,0.0,0
A012450,KOSPI,20210727,1141,51400,51400,51300,51400,0,6460000,0,0,0.0,0
