date,time,open,high,low,close,volume,Accumulated sales volume,Accumulated number of contract
20230622,1056,14910,14910,14910,14910,50,31603,31316
20230622,1055,14910,14910,14910,14910,12,31555,31314
20230622,1054,14940,14940,14920,14920,12,31543,31314
20230622,1053,14830,14940,14830,14940,553,31534,31311
20230622,1052,14840,14840,14830,14830,315,31503,30789
20230622,1051,14860,14860,14830,14830,1307,31188,30789
20230622,1050,14860,14880,14850,14850,1145,29881,30789
20230622,1049,14870,14870,14860,14860,105,28807,30718
20230622,1048,14860,14860,14860,14860,1,28722,30698
20230622,1047,14860,14860,14860,14860,11,28721,30698
20230622,1046,14840,14860,14840,14860,517,28721,30687
20230622,1045,14850,14860,14840,14840,303,28305,30586
20230622,1044,14840,14850,14840,14850,12,28035,30553
20230622,1043,14860,14860,14840,14840,204,28034,30542
20230622,1042,14860,14860,14860,14860,224,27915,30457
20230622,1041,14890,14890,14850,14860,3184,27915,30233
20230622,1040,14890,14890,14890,14890,32,24741,30223
20230622,1038,14880,14890,14860,14890,1209,24709,30223
20230622,1037,14890,14890,14890,14890,63,23630,30093
