text,sentiment
13393,피곤이나,-1
13394,피곤하거나,-1
13395,피곤하다,-1
13396,피곤함,-1
13397,피꺼솟,-2
13398,피난함,-1
13399,피눈물,-2
13400,피로,-1
13401,피로 따위가,-1
13402,피로감,-1
13403,피로를,-1
13404,피로를 느끼고,-1
13405,피로하여,-1
13406,피부병,-2
13407,피부병 증상,-2
13408,피부병을 앓아,-2
13409,피부염,-1
13410,피어나지 못하고,-1
13411,피핍하다,-1
13412,피하거나,-1
13413,피하거나 싫어하다,-2
13414,피하는,-1
13415,피하는 모양,-1
13416,피해,-1
13417,핀잔,-2
13418,핀잔 따위를,-2
13419,핀잔을,-2
13420,핀잔을 주거나,-2
13421,핀잔을 주는,-2
13422,필수,1
13423,필요 없이,-1
13424,필요가 없이,-1
13425,필요하거나 아쉽다,-1
13426,필요하고,1
13427,필요하고 절실하게,0
13428,필요하고 절실하다,0
13429,필요한 상태에,-1
13430,핏기가 없고,-1
13431,핏기가 없는,-1
13432,핏기가 없다,-1
13433,핏기가 없이,-1
13434,ㅎㅎ,1
13435,하기가 까다로워,-1
13436,하기가 어렵다,-1
13437,하기를,1
13438,하기를 바라는,1
13439,하기를 바람,1
13440,하나하나 어수선하게,-1
13441,하는 둥,-1
13442,하는 둥 마는 둥,-1
13443,하는 지경,-1
13444,하늘하늘하다,1
13445,하드캐리,2
13446,하등으로 깎아내리다,-1
13447,하릴없이 굶는,-1
13448,하소연이나,-2
13449,하소연하는,-2
13450,하소연하는 것,-2
13451,하소연하다,-2
13452,하잘것없다,-1
13453,하지 못하게,-1
13454,하지 못하고,-2
13455,하지 못하는,-2
13456,하지 못하다,-2
13457,하지 못하여,-2
13458,하지 아니하다,-1
13459,하지 않고,-1
13460,하지 않는,-1
13461,하지 않다,-1
13462,하찮게,-2
13463,하찮게 내버려지거나,-2
13464,하찮게 대하다,-2
13465,하찮게 대함,-2
13466,하찮게 여겨,-2
13467,하찮게 여기다,-2
13468,하찮고,-2
13469,하찮고 보잘것없다,-2
13470,하찮다,-2
13471,하찮은,-2
13472,하찮은 목숨,-2
13473,하찮은 사람,-2
13474,하찮은 사람들이,-2
13475,하찮은 사람이나,-2
13476,하찮은 일,-2
13477,하찮은 일로,-2
13478,하찮은 일에도,-2
13479,하찮은 일을,-2
13480,하찮은 처지에,-2
13481,학대받다,-1
13482,학대하는,-2
13483,학대하다,-1
13484,학문이,1
13485,학문이 뛰어난,2
13486,학식이 뛰어나,2
13487,학식이 많고,1
13488,학식이 아주 뛰어나고,2
13489,한가하게,1
13490,한가하게 지냄을,1
13491,한가하고,1
13492,한가하고 태평하게,1
13493,한결같다,1
13494,한결같은,2
13495,한결같은 사랑으로,2
13496,한결같이,1
13497,한결같이 부지런하고,2
13498,한계,-1
13499,한뜻,1
13500,한마디로 거절하거나,-1
13501,한마음,1
13502,한마음 한뜻,1
13503,한숨,-1
13504,한숨 따위를,-1
13505,한숨 쉬며,-1
13506,한숨을,-1
13507,한숨을 쉬거나,-1
13508,한숨을 쉬다,-1
13509,한숨을 쉬며,-1
13510,한숨을 쉼,-1
13511,한숨이나,-1
13512,한숨짓다,-1
13513,한스럽게,-2
13514,한스럽게 여기다,-2
13515,한스럽다,-2
13516,한심하다,-1
13517,한심한,-1
13518,한이 되는,-2
13519,한증,-1
13520,한쪽만을 치우치게,-1
13521,한쪽으로 귀엽게,1
13522,한쪽으로 기울어지거나,-1
13523,한창 왕성하다,1
13524,한탄,-2
13525,한탄스러울,-2
13526,한탄스러울 때,-2
13527,한탄스럽다,-2
13528,한탄스레,-2
13529,한탄하다,-2
13530,한탄하여,-2
13531,한탄하여 한숨을,-2
13532,한탄함,-2
13533,한평생 같이,1
13534,할딱대다,-2
13535,할인,1
13536,할인되다,1
13537,할인하다,1
13538,함께,1
13539,함께 기뻐하는,2
13540,함께 늙음,1
13541,함께 일하다,1
13542,함부로,-1
13543,함부로 간섭하거나,-2
13544,함부로 거만하게,-2
13545,함부로 고기는,-2
13546,함부로 고기다,-2
13547,함부로 구는,-2
13548,함부로 굴다,-2
13549,함부로 까불거나,-1
13550,함부로 꼬집거나,-2
13551,함부로 날뛰다,-1
13552,함부로 날뜀,-2
13553,함부로 낳다,-2
13554,함부로 놀리는,-2
13555,함부로 놀리다,-2
13556,함부로 대답함,-2
13557,함부로 덤비거나,-2
13558,함부로 들부수어,-2
13559,함부로 들추거나,-2
13560,함부로 들추어,-2
13561,함부로 때리는,-1
13562,함부로 마구,-1
13563,함부로 말을 하다,-2
13564,함부로 말하는,-2
13565,함부로 발길질을,-1
13566,함부로 버려지다,-2
13567,함부로 빼앗아,-2
13568,함부로 사격함,-2
13569,함부로 손대거나,-2
13570,함부로 스다,-2
13571,함부로 써서,-2
13572,함부로 쓰거나,-1
13573,함부로 쓰는,-2
13574,함부로 쓰다,-2
13575,함부로 씀,-2
13576,함부로 우악스럽게,-2
13577,함부로 자꾸,-2
13578,함부로 잡아다거,-1
13579,함부로 젓거나,-2
13580,함부로 죽임,-2
13581,함부로 지껄이다,-2
13582,함부로 참혹하게,-2
13583,함부로 캐는,-2
13584,함부로 캐다,-2
13585,함부로 파내다,-2
13586,함부로 풀다,-1
13587,함부로 하는,-2
13588,함부로 하다,-2
13589,함부로 행동하는,-2
13590,함부로 행동하다,-2
13591,함부로 행동하여,-2
13592,함정,-1
13593,함정에,-2
13594,함정에 빠지게,-2
13595,합격하다,1
13596,합당치 못한,-2
13597,합리적,1
13598,합리적으로,1
13599,합리적이다,1
13600,합리적인,1
13601,합리적인 경향의,1
13602,항거를,-1
13603,항거를 함,-1
13604,항문이 간지럽고,-1
13605,항의하여,-1
13606,항의하여 나서다,-1
13607,해,-2
13608,해가,-2
13609,해가 되는,-2
13610,해가 될까,-2
13611,해결되다,1
13612,해결되어,1
13613,해결되어 마음이,1
13614,해결하거나,1
13615,해결하거나 처리하다,1
13616,해결해,1
13617,해결해 주다,1
13618,해고하다,-1
13619,해내다,1
13620,해낼,1
13621,해낼 수,1
13622,해로운,-2
13623,해로운 일이,-2
13624,해로운 현상,-2
13625,해로움이나,-2
13626,해로움이나 손실이,-2
13627,해롭다,-2
13628,해롱대다,-1
13629,해를 끼치는,-2
13630,해를 끼치다,-2
13631,해를 끼침,-2
13632,해를 받다,-2
13633,해를 입다,-2
13634,해를 입음,-2
13635,해어져서,-1
13636,해어지게,-1
13637,해어지게 하여,-1
13638,해지거나,-1
13639,해지거나 찢어져,-1
13640,해지거나 찢어지다,-1
13641,해지고,-1
13642,해지고 찢어진,-1
13643,해지어,-1
13644,해쳐서,-2
13645,해쳐서 말하다,-2
13646,해치거나,-2
13647,해치거나 죽이는,-2
13648,해치다,-2
13649,해치려고,-2
13650,해치려다가,-2
13651,해칠,-2
13652,해침,-2
13653,해학,1
13654,해학 소설,1
13655,해학적인,1
13656,해학적인 내용으로,1
13657,햇볕이 따뜻하고,1
13658,햇볕이 잘,1
13659,햇빛이 밝다,1
13660,행동으로 위협하다,-2
13661,행동을 꾸며,-1
13662,행동을 밉살스럽게,-2
13663,행동을 비웃거나,-1
13664,행동을 비웃는,-1
13665,행동을 시원스럽게,2
13666,행동을 터무니없거나,-1
13667,행동의 아름다움,2
13668,행동이 가량맞고,-1
13669,행동이 건방져,-2
13670,행동이 겸손하고,1
13671,행동이 까불까불하고,-1
13672,행동이 껄렁껄렁한,-1
13673,행동이 느리고,-1
13674,행동이 못된,-2
13675,행동이 반듯하고,2
13676,행동이 발라서,2
13677,행동이 번듯하고,2
13678,행동이 상스럽고,-2
13679,행동이 시원스럽다,2
13680,행동이 실없거나,-2
13681,행동이 실없고,-2
13682,행동이 씩씩하고,2
13683,행동이 억척스럽고,-2
13684,행동이 우악스러운,-2
13685,행동이 우악스럽다,-2
13686,행동이 점잖은,2
13687,행동이 주제넘고,-2
13688,행동이 활달하고,2
13689,행동하기가,0
13690,행동하기가 조심스럽고,0
13691,행동하는,0
13692,행동하지 못하고,-2
13693,행동하지 못하도록,-2
13694,행방불명,-1
13695,행복,2
13696,행복감,2
13697,행복스럽다,2
13698,행복을,2
13699,행복을 함께,2
13700,행복하다,2
13701,행복하지 아니한,-2
13702,행복한,2
13703,행복한 생활을,2
13704,행복한 처지나,2
13705,행불,-1
13706,행사가 침해당거나,-1
13707,행실이 곧고,1
13708,행실이 깨끗하게,2
13709,행실이 나쁘거나,-2
13710,행실이 추저분하게,-2
13711,행실이 추저분하다,-2
13712,행실이 추저분한,-2
13713,행실이 추저분한 사람,-2
13714,행우하다,2
13715,행운을,2
13716,행운을 누림,2
13717,행운의,1
13718,행위를 죄악이라고,-2
13719,행패를 부리고,-2
13720,행하던 형벌,-2
13721,향기가,1
13722,향기가 있다,1
13723,향기가 좋고,1
13724,향기로운,-1
13725,향상,1
13726,향상시키다,1
13727,허기가 져서,-1
13728,허는,-1
13729,허는 증상,-1
13730,허덕이다,-1
13731,허둥거리는,-1
13732,허둥거리며,-1
13733,허둥대어,-1
13734,허둥지둥하다,-1
13735,허락도 없이,-1
13736,허락되다,1
13737,허락하여,1
13738,허락하여 베풀어,1
13739,허락하지 아니함,-2
13740,허랑방탕한,-2
13741,허랑방탕한 생활을,-2
13742,허름하고,-1
13743,허름하고 잡스러운,-1
13744,허름하고 잡스럽다,-1
13745,허리가 아픈,-1
13746,허망한,-1
13747,허무,-1
13748,허무감,-1
13749,허무에서,-1
13750,허무에서 오는,-1
13751,허무하다,-1
13752,허무한,-1
13753,허무한 느낌,-1
13754,허물없이 사귀다,1
13755,허물을,-1
13756,허물을 너그럽게,1
13757,허물이 없이,1
13758,허물이 있어,-1
13759,허물이나,-1
13760,허병,-1
13761,허비하는,-1
13762,허비하는 짓,-1
13763,허사가,-1
13764,허사가 되어,-1
13765,허섭쓰레기,-1
13766,허세를,-1
13767,허세를 부리다,-1
13768,허세를 부림,-1
13769,허술하여서,-1
13770,허술한,-1
13771,허술한 데가,-1
13772,허술한 점,-1
13773,허실 없이,1
13774,허약하다,-1
13775,허약하여,-1
13776,허약하여져서,-1
13777,허약하여진,-1
13778,허약한,-1
13779,허약한 사람,-1
13780,허약한 증상이,-1
13781,허약할,-1
13782,허약할 때,-1
13783,허약해져서,-1
13784,허약해지다,-1
13785,허약해진,-1
13786,허용하지 아니함,-2
13787,허전하거나,-1
13788,허전하고,-1
13789,허전하고 쓸쓸함,-1
13790,허전하다,-1
13791,허전한,-1
13792,허전한 느낌,-1
13793,허전한 느낌이,-1
13794,허접,-2
13795,허접스럽다,-2
13796,허접쓰레기,-2
13797,허접하다,-2
13798,허찮은 일로,-2
13799,허탕이,-2
13800,허탕이 되어,-2
13801,허탕하다,-2
13802,허풍을,-1
13803,허풍을 치는,-1
13804,허풍을 치다,-1
13805,허풍을 치며,-1
13806,허하여,-1
13807,허황되게,-2
13808,허황되게 행동하다,-2
13809,허황되다,-2
13810,허황된,-2
13811,허황된 모양,-2
13812,허황하고,-2
13813,허황하며,-2
13814,허황한,-2
13815,허황한 것을,-2
13816,헉헉대다,-1
13817,헌데가 곪느라고,-1
13818,헌데가 생겨서,-1
13819,헌데나,-1
13820,헌식적이다,2
13821,헌신적,2
13822,헌신적인,2
13823,헐거나,-1
13824,헐거워서,-1
13825,헐겁고,-1
13826,헐겁고 허전한,-1
13827,헐게,-1
13828,헐게 된다,-1
13829,헐고,-1
13830,헐고 너절하다,-1
13831,헐떡대다,-1
13832,헐뜯거나,-2
13833,헐뜯거나 험상궃은,-2
13834,헐뜯고,-2
13835,헐뜯고 비난하는,-2
13836,헐뜯기,-2
13837,헐뜯기 위하여,-2
13838,헐뜯는,-2
13839,헐뜯는 근거,-1
13840,헐뜯는 말을,-2
13841,헐뜯는 짓,-2
13842,헐뜯다,-2
13843,헐뜯어,-2
13844,헐뜯어 말하는,-2
13845,헐뜯어서,-2
13846,헐뜯으려고,-2
13847,헐뜯음,-2
13848,헐려서 무너지다,-1
13849,헐어서,-1
13850,헐어서 짓물러,-1
13851,헐어지거나,-1
13852,헐어지거나 깨어지다,-1
13853,헐었거나,-1
13854,헐었거나 무지러져서,-1
13855,험상궂게,-2
13856,험상궂고,-2
13857,험상궂은,-2
13858,험상궂은 데가,-2
13859,험상궂은 욕,-2
13860,험상궂은 욕을,-2
13861,험상궃은,-2
13862,험상궃은 욕을,-2
13863,험상스럽다,-2
13864,험상하고,-2
13865,험하고,-1
13866,험하고 무섭다,-1
13867,험하다,-1
13868,험하여,-1
13869,험한,-1
13870,험한 벼랑에서,-1
13871,험한 일,-1
13872,험한 장난이나,-1
13873,험한 짓을,-1
13874,험한 행동을,-1
13875,헛갈리다,-1
13876,헛되이,-2
13877,헛된,-2
13878,헛된 명성,-2
13879,헛된 이야기만을,-2
13880,헛된 행동만,-2
13881,헛디디거나,-1
13882,헛디디는,-1
13883,헛디디는 모양,-1
13884,헛디디다,-1
13885,헛배가 부르다,-1
13886,헛소리,-1
13887,헛소리나,-1
13888,헛소리를,-1
13889,헛소리를 하거나,-1
13890,헛헛한,-1
13891,헛헛한 느낌이,-1
13892,헝클어져,-1
13893,헝클어져 까칠하게,-1
13894,헝클어져 꺼칠하게,-1
13895,헝클어져 있는,-1
13896,헝클어져 있다,-1
13897,헝클어지거나,-1
13898,헤매다,-1
13899,헤아리지 아니하고,-1
13900,헤아리지 않고,-1
13901,헤어나지 못하다,-1
13902,헤어나지 못한다는,-1
13903,헤어지게,-1
13904,헤어지게 되다,-1
13905,헤프게,-1
13906,헤프게 쓰다,-1
13907,헤프지 않다,1
13908,헷갈리어,-1
13909,혀를 차는,-2
13910,혁신,2
13911,혁신적으로,1
13912,혁신적인,1
13913,혁신주의자,1
13914,현기증,-1
13915,현기증을,-1
13916,현기증이,-1
13917,현기증이 나서,-1
13918,현기증이 생겨서,-1
13919,현명하게,1
13920,현명하다,1
13921,현명한,2
13922,현숙한,1
13923,현숙한 여자,1
13924,현시창,-1
13925,현실을 극복하고,1
13926,현저하게 떨어지는,-2
13927,현피,-1
13928,혈압이 떨어지거나,-1
13929,혐오,-2
13930,혐오감,-2
13931,혐오감을,-2
13932,혐오감을 주는,-2
13933,혐오스럽다,-2
13934,혐오증,-2
13935,혐오하다,-1
13936,혐짤,-1
13937,협박,-2
13938,협박과,-2
13939,협박장을,-1
13940,협박장을 보내거나,-1
13941,협박하다,-2
13942,형벌,-2
13943,형벌에 처함,-2
13944,형벌을 가하다,-1
13945,형벌을 감하여,1
13946,형벌의,-1
13947,형벌하는,-1
13948,형벌하는 권세,-1
13949,형세가 뒤바뀌어,-1
13950,형세가 위태롭게,-2
13951,형세가 위태롭다,-2
13952,형편없게,-2
13953,형편없게 됨을,-2
13954,형편없는,-1
13955,형편없다,-2
13956,형편을 돕다,1
13957,형편이 딱하게,-2
13958,형편이 어려워,-2
13959,형편이 어려워서,-2
13960,혜택,1
13961,혜택을,1
13962,혜택을 받다,1
13963,혜택을 받음,1
13964,혜택을 베풂,1
13965,혜택이,1
13966,혜택이 있다,1
13967,혜택이나,1
13968,혜택이나 덕택을,1
13969,호감,2
13970,호감갖다,2
13971,호감있다,2
13972,호감정,2
13973,호감하다,2
13974,호강하다,2
13975,호갱,-1
13976,호갱님,-1
13977,호되게,-1
13978,호되게 꾸지람을,-2
13979,호되게 뒤집어쓰는,-1
13980,호되게 비판하다,-2
13981,호되게 재촉하여,-1
13982,호된,-1
13983,호된 타격을,-1
13984,호들갑스럽게,-1
13985,호의,2
13986,호의나,2
13987,호의나 도움,2
13988,호의적,1
13989,호의적이다,1
13990,호의적인,1
13991,호의호식하며,1
13992,호화롭고,2
13993,호화롭고 편안한,2
13994,호화스럽다,-1
13995,호흡 곤란,-2
13996,호흡 장애로,-1
13997,호흡곤란,-1
13998,호흡이 곤란하여지는,-1
13999,호흡이 곤란한,-1
14000,혹하여 달뜬,0
14001,혹하여 달뜸,0
14002,혼내는,-2
14003,혼내는 소리,-2
14004,혼란스러운,-2
14005,혼란스럽게,-1
14006,혼란스럽고,-1
14007,혼란스럽다,-1
14008,혼란스럽지 아니하다,1
14009,혼란에 빠진,-2
14010,혼란하게,-2
14011,혼란하게 하다,-2
14012,혼모노,-2
14013,혼미하여지는,-1
14014,혼미하여지는 증상,-1
14015,혼미한,-1
14016,혼미한 상태가,-1
14017,혼미해지고,-1
14018,혼미해지는,-1
14019,혼미해지는 모양,-1
14020,혼이 나는,-2
14021,혼이 나서,-2
14022,혼인,1
14023,혼자서 욕으로,-2
14024,혼잣말로 불만스럽게,-2
14025,혼쭐을,-2
14026,혼쭐을 내다,-2
14027,홀가분해지다,1
14028,홀로,-1
14029,홀로 되거나,-1
14030,홀로 쓸쓸히,-1
14031,홀린 듯,-1
14032,화,-2
14033,화 따위가,-2
14034,화가,-2
14035,화가 나,-2
14036,화가 나거나,-2
14037,화가 나다,-2
14038,화가 나서,-2
14039,화가 난,-2
14040,화가 치밀고,-2
14041,화기,-2
14042,화기애애한,2
14043,화기애애한 때를,2
14044,화나,-2
14045,화나게,-2
14046,화나게 하다,-2
14047,화나고,-2
14048,화나고 원통하게,-2
14049,화나고 원통하다,-2
14050,화나다,-2
14051,화내다,-2
14052,화답하며,1
14053,화답하며 정답게,1
14054,화려하게,1
14055,화려하게 꾸밈,1
14056,화려하게 하다,1
14057,화려하고,1
14058,화려하고 아름답게,1
14059,화려하다,1
14060,화려한,1
14061,화려한 데가,1
14062,화려함,1
14063,화를,-2
14064,화를 내거나,-2
14065,화를 내는,-2
14066,화를 내다,-2
14067,화를 벌컥,-2
14068,화를 스스로 부름을,-2
14069,화목하게,2
14070,화목하고,2
14071,화목하고 화기애애한,2
14072,화목하다,2
14073,화목한,2
14074,화목한 분위기가,2
14075,화목함,2
14076,화미하다,1
14077,화사하다,2
14078,화음,1
14079,화재,-2
14080,화창하여,2
14081,화창한,2
14082,화창한 봄날에,2
14083,화창한 봄날의,2
14084,화풀이,-1
14085,화풀이를,-1
14086,화풀이를 하다,-1
14087,화합,1
14088,화합하는,1
14089,화합하다,1
14090,화해하거나,1
14091,확보하다,1
14092,확신을,1
14093,확신을 가지고,1
14094,확신이 상실된,-2
14095,확실하게,1
14096,확실하고,1
14097,확실하고 굳은,1
14098,확실하다,1
14099,확짝 트이어,1
14100,환각 증상,-1
14101,환상,-2
14102,환상이다,-2
14103,환상적인,1
14104,환성을,2
14105,환성을 올리며,2
14106,환성을 울리며,2
14107,환영하다,2
14108,환자,-1
14109,환자의 병,-1
14110,환처가,-1
14111,환하게,2
14112,환하게 깨끗하다,2
14113,환하게 맑다,2
14114,환하게 빛나며,2
14115,환하게 알고,2
14116,환하게 웃는,2
14117,환하게 웃다,2
14118,환하게 자꾸,2
14119,환하고,2
14120,환하고 부드럽게,2
14121,환하고 좋아,2
14122,환하다,2
14123,환한,2
14124,환한 모양,2
14125,환함,2
14126,활기,2
14127,활기 있는,2
