,날짜,시가,고가,저가,종가,거래량,거래대금,수정구분,수정비율,수정주가반영항목,수정비율반영거래대금,종가등락구분
1689,19901015,35100,36300,35000,35500,36450,13,0,0.00,0,0,2
1690,19901016,36000,36000,34500,34500,23150,8,0,0.00,0,0,5
1691,19901017,35000,35200,34500,34800,15580,5,0,0.00,0,0,2
1692,19901018,35300,35300,34600,34900,9240,3,0,0.00,0,0,2
1693,19901019,34800,36200,34800,36200,72820,26,0,0.00,0,0,2
1694,19901020,36200,36500,36000,36000,41310,15,0,0.00,0,0,5
1695,19901022,35800,37300,35500,37000,32100,12,0,0.00,0,0,2
1696,19901023,38000,38300,38000,38300,58440,22,0,0.00,0,0,2
1697,19901024,39600,39600,39100,39600,126380,50,0,0.00,0,0,2
1698,19901025,38300,38500,38300,38300,11590,4,0,0.00,0,0,5
1699,19901026,37000,37000,37000,37000,18530,7,0,0.00,0,0,5
1700,19901027,35700,36900,35700,36600,34160,12,0,0.00,0,0,5
1701,19901029,37900,37900,36600,36600,39070,15,0,0.00,0,0,3
1702,19901030,36600,37800,36000,36500,35030,13,0,0.00,0,0,5
1703,19901031,36500,36500,35500,36400,24860,9,0,0.00,0,0,5
1704,19901101,36100,37300,35900,37000,23350,9,0,0.00,0,0,2
1705,19901102,37000,37500,35700,36300,17980,7,0,0.00,0,0,5
1706,19901103,36000,36300,36000,36300,11650,4,0,0.00,0,0,3
1707,19901105,35800,36300,35500,35900,14680,5,0,0.00,0,0,5
1708,19901106,35500,36500,35500,35600,11480,4,0,0.00,0,0,5
1709,19901107,35700,36200,35600,35600,13720,5,0,0.00,0,0,3
1710,19901108,36000,36000,35000,35300,12000,4,0,0.00,0,0,5
1711,19901109,34200,35300,34200,35000,11590,4,0,0.00,0,0,5
1712,19901110,34900,35300,34800,35000,7100,2,0,0.00,0,0,3
1713,19901112,34300,35400,34300,35000,14570,5,0,0.00,0,0,3
1714,19901113,35000,35400,35000,35200,20720,7,0,0.00,0,0,2
1715,19901114,35500,35500,34600,35200,16020,6,0,0.00,0,0,3
1716,19901115,35200,35200,34500,34900,11040,4,0,0.00,0,0,5
1717,19901116,34200,35000,34200,34900,18810,7,0,0.00,0,0,3
1718,19901117,34700,34900,34500,34800,10500,4,0,0.00,0,0,5
1719,19901119,34700,34700,33800,34500,14470,5,0,0.00,0,0,5
1720,19901120,34100,34100,33400,34000,14840,5,0,0.00,0,0,5
1721,19901121,33800,34000,33200,33800,8120,3,0,0.00,0,0,5
1722,19901122,33500,34500,33500,33500,12360,4,0,0.00,0,0,5
1723,19901123,33500,34000,33500,33700,11740,4,0,0.00,0,0,2
1724,19901124,33800,33800,33300,33800,12020,4,0,0.00,0,0,2
1725,19901126,33700,34300,33700,34000,13320,5,0,0.00,0,0,2
1726,19901127,34100,34700,34000,34400,16440,6,0,0.00,0,0,2
1727,19901128,34400,34800,34400,34500,22060,8,0,0.00,0,0,2
1728,19901129,34600,34600,33700,34200,13490,5,0,0.00,0,0,5
1729,19901130,33800,34200,33800,34200,17350,6,0,0.00,0,0,3
1730,19901201,34500,34900,34500,34500,13250,5,0,0.00,0,0,2
1731,19901203,34800,35400,34700,34700,9290,3,0,0.00,0,0,2
1732,19901204,34700,34700,34600,34600,9430,3,0,0.00,0,0,5
1733,19901205,34200,34900,34200,34800,13580,5,0,0.00,0,0,2
1734,19901206,34900,35000,34500,34800,24170,8,0,0.00,0,0,3
1735,19901207,34900,35000,34600,34900,36860,13,0,0.00,0,0,2
1736,19901208,34900,34900,34500,34700,18390,6,0,0.00,0,0,5
1737,19901210,34700,34800,34400,34600,22560,8,0,0.00,0,0,5
1738,19901211,34000,35600,34000,35000,43430,15,0,0.00,0,0,2
1739,19901212,35300,35300,34500,35000,23100,8,0,0.00,0,0,3
1740,19901213,34900,35000,34500,34700,40680,14,0,0.00,0,0,5
1741,19901214,34400,34500,34300,34300,53000,18,0,0.00,0,0,5
1742,19901215,34000,34300,34000,34100,24020,8,0,0.00,0,0,5
1743,19901217,34300,35000,34000,34000,33810,12,0,0.00,0,0,5
1744,19901218,34300,34300,34000,34000,32940,11,0,0.00,0,0,3
1745,19901219,33800,34000,33400,33500,35850,12,0,0.00,0,0,5
1746,19901220,33000,33500,33000,33200,41810,14,0,0.00,0,0,5
1747,19901221,33000,33200,32900,33100,52720,17,0,0.00,0,0,5
1748,19901222,33200,33300,32800,33000,37120,12,0,0.00,0,0,5
1749,19901224,32500,33200,32500,33000,41700,14,0,0.00,0,0,3
1750,19901226,33000,33200,32900,33000,30850,10,0,0.00,0,0,3
1751,19910103,32300,32300,31900,32100,54880,18,0,0.00,0,0,5
1752,19910104,32700,32700,32300,32500,7740,3,0,0.00,0,0,2
1753,19910105,32600,32700,32400,32500,23320,8,0,0.00,0,0,3
1754,19910107,32200,32300,31800,32100,13310,4,0,0.00,0,0,5
1755,19910108,32000,32000,31000,31500,16540,5,0,0.00,0,0,5
1756,19910109,31500,31500,31000,31000,2960,1,0,0.00,0,0,5
1757,19910110,30500,30500,29700,29700,9150,3,0,0.00,0,0,5
1758,19910111,29600,30200,29600,29700,9890,3,0,0.00,0,0,3
1759,19910112,30000,30700,30000,30700,3240,1,0,0.00,0,0,2
1760,19910114,30700,31200,30200,31200,11420,4,0,0.00,0,0,2
1761,19910115,29900,30400,29900,30000,15950,5,0,0.00,0,0,5
1762,19910116,29500,30000,29500,29900,6990,2,0,0.00,0,0,5
1763,19910117,29500,30900,29500,30900,3650,1,0,0.00,0,0,2
1764,19910118,32100,32100,30900,31800,15630,5,0,0.00,0,0,2
1765,19910119,31000,31700,31000,31500,4390,1,0,0.00,0,0,5
1766,19910121,31000,31000,30200,30200,8230,3,0,0.00,0,0,5
1767,19910122,30300,30300,30000,30000,3910,1,0,0.00,0,0,5
1768,19910123,29900,30300,29900,30100,9870,3,0,0.00,0,0,2
1769,19910124,30000,30500,29800,30500,15440,5,0,0.00,0,0,2
1770,19910125,30500,30900,30300,30300,7270,2,0,0.00,0,0,5
1771,19910126,30400,30400,30000,30200,10630,3,0,0.00,0,0,5
1772,19910128,30200,31000,30000,30600,30200,9,0,0.00,0,0,2
1773,19910129,30600,30900,30300,30600,11050,3,0,0.00,0,0,3
1774,19910130,30100,30700,30100,30500,4610,1,0,0.00,0,0,5
1775,19910131,30500,30500,30300,30500,7410,2,0,0.00,0,0,3
1776,19910201,30300,30600,30300,30300,2790,1,0,0.00,0,0,5
1777,19910202,30300,31600,30200,31300,33590,11,0,0.00,0,0,2
1778,19910204,31000,31800,31000,31400,37250,12,0,0.00,0,0,2
1779,19910205,31200,31300,30500,30500,13170,4,0,0.00,0,0,5
1780,19910206,30600,31000,30500,30500,6150,2,0,0.00,0,0,3
1781,19910207,30600,30700,30600,30700,6150,2,0,0.00,0,0,2
1782,19910208,30600,30600,30200,30400,10230,3,0,0.00,0,0,5
1783,19910209,30400,30600,30400,30400,3850,1,0,0.00,0,0,3
1784,19910211,30400,30400,30300,30300,2130,1,0,0.00,0,0,5
1785,19910212,30300,31300,30300,30900,19010,6,0,0.00,0,0,2
1786,19910213,30900,31600,30900,31400,31940,10,0,0.00,0,0,2
1787,19910218,32400,32700,32100,32700,30480,10,0,0.00,0,0,2
1788,19910219,33000,33500,33000,33100,32720,11,0,0.00,0,0,2
1789,19910220,33100,33400,33100,33100,34020,11,0,0.00,0,0,3
1790,19910221,33000,33100,32700,33100,21150,7,0,0.00,0,0,3
1791,19910222,33600,33600,32200,32600,16450,5,0,0.00,0,0,5
1792,19910223,32600,33500,32600,33500,10340,3,0,0.00,0,0,2
1793,19910225,34400,34400,33500,33600,20870,7,0,0.00,0,0,2
1794,19910226,33800,34000,33600,33700,31670,11,0,0.00,0,0,2
1795,19910227,33800,34000,33800,34000,23530,8,0,0.00,0,0,2
1796,19910228,34000,34300,33400,33900,26130,9,0,0.00,0,0,5
1797,19910302,34200,34300,33900,33900,17570,6,0,0.00,0,0,3
1798,19910304,33700,33700,33500,33500,17810,6,0,0.00,0,0,5
1799,19910305,33100,33700,33100,33600,9840,3,0,0.00,0,0,2
1800,19910306,33600,34300,33600,34100,10150,3,0,0.00,0,0,2
1801,19910307,34400,34500,33800,33800,11060,4,0,0.00,0,0,5
1802,19910308,34000,35100,33600,35000,30010,10,0,0.00,0,0,2
1803,19910309,35000,36000,34900,34900,43730,16,0,0.00,0,0,5
1804,19910311,35300,35700,35000,35300,34150,12,0,0.00,0,0,2
1805,19910312,35500,35600,35000,35000,24740,9,0,0.00,0,0,5
1806,19910313,35000,35300,34800,35000,26680,9,0,0.00,0,0,3
1807,19910314,35000,35300,34300,34600,19120,7,0,0.00,0,0,5
1808,19910315,34600,35600,34600,35400,18500,7,0,0.00,0,0,2
1809,19910316,35600,35800,34600,35000,18860,7,0,0.00,0,0,5
1810,19910318,35000,35000,34600,34600,16450,6,0,0.00,0,0,5
1811,19910319,34400,34500,34000,34000,23990,8,0,0.00,0,0,5
1812,19910320,34000,34200,34000,34100,6990,2,0,0.00,0,0,2
1813,19910321,34000,34600,34000,34000,47870,16,0,0.00,0,0,5
1814,19910322,34000,34000,33700,33900,15040,5,0,0.00,0,0,5
1815,19910323,34000,34000,33500,33600,5350,2,0,0.00,0,0,5
1816,19910325,33600,34000,33600,33900,16110,5,0,0.00,0,0,2
1817,19910327,33700,34000,33500,33700,25020,8,0,0.00,0,0,5
1818,19910328,33700,34100,33600,33800,18120,6,0,0.00,0,0,2
1819,19910329,34100,34700,33800,34000,13350,5,0,0.00,0,0,2
1820,19910330,34000,34000,33700,34000,13620,5,0,0.00,0,0,3
1821,19910401,33600,34000,33400,33400,3560,1,0,0.00,0,0,5
1822,19910402,33600,33600,33000,33100,6890,2,0,0.00,0,0,5
1823,19910403,33100,33900,33100,33400,3600,1,0,0.00,0,0,2
1824,19910404,33400,33700,33300,33700,6270,2,0,0.00,0,0,2
1825,19910406,33500,33700,33500,33700,3870,1,0,0.00,0,0,3
1826,19910408,33700,33900,33500,33700,10030,3,0,0.00,0,0,3
1827,19910409,33900,33900,33500,33700,10550,4,0,0.00,0,0,3
1828,19910410,34000,34000,33400,33400,19140,6,0,0.00,0,0,5
1829,19910411,33600,33600,33200,33300,9220,3,0,0.00,0,0,5
1830,19910412,33300,33300,33000,33300,8530,3,0,0.00,0,0,3
1831,19910413,33300,33500,33000,33300,7050,2,0,0.00,0,0,3
1832,19910415,33300,33500,33200,33300,42980,14,0,0.00,0,0,3
1833,19910416,33500,33500,33300,33500,17780,6,0,0.00,0,0,2
1834,19910417,33500,33700,33500,33500,10720,4,0,0.00,0,0,3
1835,19910418,33600,33600,33000,33400,26590,9,0,0.00,0,0,5
1836,19910419,34100,34100,33400,33400,17610,6,0,0.00,0,0,3
1837,19910420,33400,33400,33000,33300,4510,1,0,0.00,0,0,5
1838,19910422,33100,33200,33000,33200,11360,4,0,0.00,0,0,5
1839,19910423,33200,33700,33200,33700,14250,5,0,0.00,0,0,2
1840,19910424,33700,33800,33000,33300,5220,2,0,0.00,0,0,5
1841,19910425,33100,33300,33100,33100,10040,3,0,0.00,0,0,5
1842,19910426,33000,33300,33000,33200,15250,5,0,0.00,0,0,2
1843,19910427,33200,33200,33000,33200,4300,1,0,0.00,0,0,3
1844,19910429,33200,33800,33000,33400,10790,4,0,0.00,0,0,2
1845,19910430,33400,33700,33400,33600,13410,5,0,0.00,0,0,2
1846,19910501,33800,33800,33500,33600,12240,4,0,0.00,0,0,3
1847,19910502,33800,34300,33800,33800,28580,10,0,0.00,0,0,2
1848,19910503,33700,33900,33500,33800,16690,6,0,0.00,0,0,3
1849,19910504,33600,34000,33600,34000,4370,1,0,0.00,0,0,2
1850,19910506,34000,34000,33700,33900,12580,4,0,0.00,0,0,5
1851,19910507,33900,33900,33600,33600,15410,5,0,0.00,0,0,5
1852,19910508,33600,33600,33300,33400,13340,4,0,0.00,0,0,5
1853,19910509,33400,33800,33400,33700,8020,3,0,0.00,0,0,2
1854,19910510,33500,33700,33500,33700,3640,1,0,0.00,0,0,3
1855,19910511,33500,33600,33500,33600,4070,1,0,0.00,0,0,5
1856,19910513,33500,33600,33500,33500,9640,3,0,0.00,0,0,5
1857,19910514,33500,33900,33500,33800,9650,3,0,0.00,0,0,2
1858,19910515,33800,33800,33500,33500,8600,3,0,0.00,0,0,5
1859,19910516,33500,33800,33300,33600,20290,7,0,0.00,0,0,2
1860,19910517,33600,33800,33500,33700,10710,4,0,0.00,0,0,2
1861,19910518,33700,34100,33700,33800,7670,3,0,0.00,0,0,2
1862,19910520,33900,33900,33300,33500,13610,5,0,0.00,0,0,5
1863,19910522,33500,33500,33000,33300,8100,3,0,0.00,0,0,5
1864,19910523,33300,33300,33000,33300,7600,3,0,0.00,0,0,3
1865,19910524,33300,33300,32900,33000,5930,2,0,0.00,0,0,5
1866,19910525,33000,33000,32900,33000,14850,5,0,0.00,0,0,3
1867,19910527,33000,33200,32400,32800,8410,3,0,0.00,0,0,5
1868,19910528,33000,33000,32200,32500,5120,2,0,0.00,0,0,5
1869,19910529,32300,32500,32000,32300,6440,2,0,0.00,0,0,5
1870,19910530,32300,32600,32300,32400,14080,5,0,0.00,0,0,2
1871,19910531,32400,33600,32000,33600,10910,4,0,0.00,0,0,2
1872,19910601,32700,33400,32700,33400,8050,3,0,0.00,0,0,5
1873,19910603,33400,33400,32800,33000,3910,1,0,0.00,0,0,5
1874,19910604,33000,33000,32300,33000,5600,2,0,0.00,0,0,3
1875,19910605,32900,33200,32600,33200,4450,1,0,0.00,0,0,2
1876,19910607,33000,33100,32600,33000,8380,3,0,0.00,0,0,5
1877,19910608,33000,33000,32500,33000,2940,1,0,0.00,0,0,3
1878,19910610,32800,33000,32600,32700,34080,11,0,0.00,0,0,5
1879,19910611,32700,32800,32700,32700,10570,3,0,0.00,0,0,3
1880,19910612,32700,32800,32700,32800,7480,2,0,0.00,0,0,2
1881,19910613,32800,33000,32800,33000,6810,2,0,0.00,0,0,2
1882,19910614,33200,33300,32700,33100,15510,5,0,0.00,0,0,2
1883,19910615,33400,33400,33100,33200,10350,3,0,0.00,0,0,2
1884,19910617,33200,33300,33000,33300,22470,7,0,0.00,0,0,2
1885,19910618,33500,33600,33300,33400,32330,11,0,0.00,0,0,2
1886,19910619,33400,33500,33400,33400,22460,8,0,0.00,0,0,3
1887,19910621,33500,33600,33400,33400,20950,7,0,0.00,0,0,3
1888,19910622,33400,33400,33200,33400,21530,7,0,0.00,0,0,3
1889,19910624,33200,33300,32400,33200,30960,10,0,0.00,0,0,5
1890,19910625,32700,33900,32200,33000,29970,10,0,0.00,0,0,5
1891,19910626,33000,33400,33000,33400,9460,3,0,0.00,0,0,2
1892,19910627,33000,33600,33000,33600,80780,27,0,0.00,0,0,2
1893,19910628,33600,34000,33500,33900,21360,7,0,0.00,0,0,2
1894,19910629,33700,34500,33700,34500,19970,7,0,0.00,0,0,2
1895,19910701,34900,35800,34900,35800,121680,43,0,0.00,0,0,2
1896,19910702,36100,36700,36000,36200,124210,45,0,0.00,0,0,2
1897,19910703,36200,36400,35700,35900,78600,28,0,0.00,0,0,5
1898,19910704,36100,36200,35900,36000,55150,20,0,0.00,0,0,2
1899,19910705,36200,36900,36100,36500,87330,32,0,0.00,0,0,2
1900,19910706,36500,36600,36400,36500,73590,27,0,0.00,0,0,3
1901,19910708,36500,37000,36500,36600,49220,18,0,0.00,0,0,2
1902,19910709,36800,36800,36200,36500,50060,18,0,0.00,0,0,5
1903,19910710,36500,36700,36200,36700,26750,10,0,0.00,0,0,2
1904,19910711,37000,38000,37000,38000,102060,38,0,0.00,0,0,2
1905,19910712,38100,39100,38100,39000,170920,66,0,0.00,0,0,2
1906,19910713,39200,39200,38500,38700,68410,27,0,0.00,0,0,5
1907,19910715,38700,39700,38500,38800,133880,52,0,0.00,0,0,2
1908,19910716,38600,39200,38600,39000,75870,29,0,0.00,0,0,2
1909,19910718,39200,39300,38700,39000,98160,38,0,0.00,0,0,3
1910,19910719,39200,40300,39000,40200,173950,69,0,0.00,0,0,2
1911,19910720,40500,41200,40400,40400,94950,39,0,0.00,0,0,2
1912,19910722,40700,40800,39600,40000,94780,38,0,0.00,0,0,5
1913,19910723,39800,40000,39400,39700,67200,27,0,0.00,0,0,5
1914,19910724,39700,40100,39400,40000,75590,30,0,0.00,0,0,2
1915,19910725,40500,40600,39400,39600,76900,31,0,0.00,0,0,5
1916,19910726,39500,39900,39400,39800,87430,35,0,0.00,0,0,2
1917,19910727,40200,40500,40200,40300,103090,42,0,0.00,0,0,2
1918,19910729,40300,41300,40000,40500,101100,41,0,0.00,0,0,2
1919,19910730,40700,41500,40600,40700,135710,56,0,0.00,0,0,2
1920,19910731,40700,40800,39500,39700,50980,21,0,0.00,0,0,5
1921,19910801,39400,41000,39400,40500,95420,39,0,0.00,0,0,2
1922,19910802,41000,41200,40700,41000,82500,34,0,0.00,0,0,2
1923,19910803,41000,41300,40600,40600,42680,18,0,0.00,0,0,5
1924,19910805,40600,40800,40500,40600,52010,21,0,0.00,0,0,3
1925,19910806,40600,41400,40400,40800,98220,40,0,0.00,0,0,2
1926,19910807,40800,41000,39500,39600,25410,10,0,0.00,0,0,5
1927,19910808,39500,39700,39000,39200,21650,8,0,0.00,0,0,5
1928,19910809,39000,39700,38700,39700,37820,15,0,0.00,0,0,2
1929,19910810,39700,39700,39000,39300,24480,10,0,0.00,0,0,5
1930,19910812,39000,39100,38500,39100,24170,9,0,0.00,0,0,5
1931,19910813,38800,39000,38500,38800,19950,8,0,0.00,0,0,5
1932,19910814,38700,39500,38600,38700,24860,10,0,0.00,0,0,5
1933,19910816,39000,39700,38500,39700,19490,8,0,0.00,0,0,2
1934,19910817,39500,40200,39000,39900,46380,18,0,0.00,0,0,2
1935,19910819,39500,39700,38600,38600,65980,26,0,0.00,0,0,5
1936,19910820,38000,38600,37800,38600,39770,15,0,0.00,0,0,3
1937,19910821,38500,39500,38300,38500,27130,11,0,0.00,0,0,5
1938,19910822,39600,39700,39200,39400,57830,23,0,0.00,0,0,2
1939,19910823,39400,39600,38300,38300,15900,6,0,0.00,0,0,5
1940,19910824,38000,39000,38000,38900,35460,14,0,0.00,0,0,2
1941,19910826,38900,39500,38500,39400,27980,11,0,0.00,0,0,2
1942,19910827,39300,39400,38800,39300,25800,10,0,0.00,0,0,5
1943,19910828,38900,39300,38800,39300,17600,7,0,0.00,0,0,3
1944,19910829,39300,39300,38600,39200,10180,4,0,0.00,0,0,5
1945,19910830,39000,39500,38700,39200,23460,9,0,0.00,0,0,3
1946,19910831,39200,39300,39000,39200,14910,6,0,0.00,0,0,3
1947,19910902,39000,39100,38600,39000,16570,6,0,0.00,0,0,5
1948,19910903,39000,39000,38700,38800,6590,3,0,0.00,0,0,5
1949,19910904,39000,39200,38800,38800,19210,7,0,0.00,0,0,3
1950,19910905,38800,39200,38500,38500,22560,9,0,0.00,0,0,5
1951,19910906,38400,38900,38400,38600,5770,2,0,0.00,0,0,2
1952,19910907,38500,38800,38500,38800,3190,1,0,0.00,0,0,2
1953,19910909,38800,38900,38700,38800,11060,4,0,0.00,0,0,3
1954,19910910,38800,39100,38600,39000,19930,8,0,0.00,0,0,2
1955,19910911,39200,39800,39000,39200,45460,18,0,0.00,0,0,2
1956,19910912,39000,39400,38600,39000,18700,7,0,0.00,0,0,5
1957,19910913,38700,39000,38700,38700,22590,9,0,0.00,0,0,5
1958,19910914,38700,39800,38700,39500,19470,8,0,0.00,0,0,2
1959,19910916,39800,39800,39200,39200,26110,10,0,0.00,0,0,5
1960,19910917,39000,39400,39000,39200,10630,4,0,0.00,0,0,3
1961,19910918,39000,39300,38900,39300,11090,4,0,0.00,0,0,2
1962,19910919,39000,39600,39000,39400,24850,10,0,0.00,0,0,2
1963,19910920,39100,39700,39100,39700,17940,7,0,0.00,0,0,2
1964,19910924,39600,39700,39400,39600,34010,13,0,0.00,0,0,5
1965,19910925,39500,39500,39300,39300,10540,4,0,0.00,0,0,5
1966,19910926,39300,39300,39100,39100,7180,3,0,0.00,0,0,5
1967,19910927,39000,39300,38800,39300,52850,21,0,0.00,0,0,2
1968,19910928,39300,39500,39200,39500,51300,20,0,0.00,0,0,2
1969,19910930,39800,40300,39600,40000,27360,11,0,0.00,0,0,2
1970,19911001,40200,40300,39500,39500,42500,17,0,0.00,0,0,5
1971,19911002,39400,40000,39400,39500,59330,24,0,0.00,0,0,3
1972,19911004,39500,40000,39500,39500,33600,13,0,0.00,0,0,3
1973,19911005,39700,39900,39500,39500,12020,5,0,0.00,0,0,3
1974,19911007,39400,39700,39400,39500,48600,19,0,0.00,0,0,3
1975,19911008,39600,39700,39200,39200,20130,8,0,0.00,0,0,5
1976,19911009,39200,39400,39000,39300,36180,14,0,0.00,0,0,2
1977,19911010,39400,39500,39200,39200,34430,14,0,0.00,0,0,5
1978,19911011,39300,39300,38700,38700,16660,6,0,0.00,0,0,5
1979,19911012,38700,38700,38300,38300,14650,6,0,0.00,0,0,5
1980,19911014,38100,38300,37500,37700,13370,5,0,0.00,0,0,5
1981,19911015,37900,37900,37400,37500,9780,4,0,0.00,0,0,5
1982,19911016,37500,37500,37000,37000,21690,8,0,0.00,0,0,5
1983,19911017,37000,38000,36900,37600,69350,26,0,0.00,0,0,2
1984,19911018,37600,38000,37300,37300,38930,15,0,0.00,0,0,5
1985,19911019,37300,37300,37000,37000,23360,9,0,0.00,0,0,5
1986,19911021,37300,38000,37200,37400,37890,14,0,0.00,0,0,2
1987,19911022,37600,37700,37000,37000,29530,11,0,0.00,0,0,5
1988,19911023,37000,37000,36800,37000,43000,16,0,0.00,0,0,3
1989,19911024,37200,37200,36200,36400,52020,19,0,0.00,0,0,5
1990,19911025,36600,36600,35100,36000,79640,28,0,0.00,0,0,5
1991,19911026,35500,35500,34700,34900,87170,30,0,0.00,0,0,5
1992,19911028,34900,35500,34200,34500,106250,37,0,0.00,0,0,5
1993,19911029,34500,34500,33500,33600,96650,33,0,0.00,0,0,5
1994,19911030,33600,34600,33400,34100,173330,59,0,0.00,0,0,2
1995,19911031,34100,34200,33300,33300,52530,18,0,0.00,0,0,5
1996,19911101,33200,33400,32300,32700,65890,22,0,0.00,0,0,5
1997,19911102,32700,32800,32400,32800,13330,4,0,0.00,0,0,2
1998,19911104,32900,33000,32500,32500,34120,11,0,0.00,0,0,5
1999,19911105,32600,33000,32200,32500,41760,14,0,0.00,0,0,3
2000,19911106,32700,33800,32700,33800,61300,21,0,0.00,0,0,2
2001,19911107,34200,34300,33400,33700,45170,15,0,0.00,0,0,5
2002,19911108,33700,33800,33100,33100,35890,12,0,0.00,0,0,5
2003,19911109,33300,33400,32900,32900,17420,6,0,0.00,0,0,5
2004,19911111,32900,33200,32700,32700,9910,3,0,0.00,0,0,5
2005,19911112,32700,33000,32500,32700,19300,6,0,0.00,0,0,3
2006,19911113,32800,33300,32700,32900,35380,12,0,0.00,0,0,2
2007,19911114,32900,33000,32700,32900,12780,4,0,0.00,0,0,3
2008,19911115,32900,32900,32500,32500,18280,6,0,0.00,0,0,5
2009,19911116,32500,32700,32300,32400,21120,7,0,0.00,0,0,5
2010,19911118,31800,32500,31200,32000,11940,4,0,0.00,0,0,5
2011,19911119,31900,32500,31500,31700,26500,8,0,0.00,0,0,5
2012,19911120,31700,32100,31600,32100,28040,9,0,0.00,0,0,2
2013,19911121,32100,32300,32100,32100,14330,5,0,0.00,0,0,3
2014,19911122,32000,32200,31600,32200,21450,7,0,0.00,0,0,2
2015,19911123,32200,32500,31900,32500,21360,7,0,0.00,0,0,2
2016,19911125,32400,33600,32400,32900,73720,24,0,0.00,0,0,2
2017,19911126,32900,33300,32400,32400,100300,33,0,0.00,0,0,5
2018,19911127,32100,32400,31800,31800,19340,6,0,0.00,0,0,5
2019,19911128,31800,32200,31800,32000,16120,5,0,0.00,0,0,2
2020,19911129,32400,32400,31600,31600,24220,8,0,0.00,0,0,5
2021,19911130,31600,32000,31600,32000,18900,6,0,0.00,0,0,2
2022,19911202,32000,32300,31800,32000,14280,5,0,0.00,0,0,3
2023,19911203,32200,32200,31700,31900,26600,8,0,0.00,0,0,5
2024,19911204,31900,31900,31500,31600,18500,6,0,0.00,0,0,5
2025,19911205,31500,31900,31000,31300,19980,6,0,0.00,0,0,5
2026,19911206,31300,31900,31300,31600,11960,4,0,0.00,0,0,2
2027,19911207,31500,31800,30900,31000,20850,7,0,0.00,0,0,5
2028,19911209,30900,31200,30700,31000,22270,7,0,0.00,0,0,3
2029,19911210,30100,31800,30100,31400,47450,15,0,0.00,0,0,2
2030,19911211,31600,32400,31500,31700,38170,12,0,0.00,0,0,2
2031,19911212,31800,32700,31700,32700,77620,25,0,0.00,0,0,2
2032,19911213,33200,33200,32000,32000,40910,13,0,0.00,0,0,5
2033,19911214,31700,32000,31400,31400,46060,15,0,0.00,0,0,5
2034,19911216,31400,31600,31000,31000,21530,7,0,0.00,0,0,5
2035,19911217,30200,31000,30200,30500,35050,11,0,0.00,0,0,5
2036,19911218,30500,30600,29900,30000,33000,10,0,0.00,0,0,5
2037,19911219,29500,30200,29500,30100,40860,12,0,0.00,0,0,2
2038,19911220,30100,30800,30100,30300,37440,11,0,0.00,0,0,2
2039,19911221,30500,30500,30000,30300,31280,9,0,0.00,0,0,3
2040,19911223,30200,30500,30000,30300,104880,32,0,0.00,0,0,3
2041,19911224,30300,31400,30300,31300,52560,16,0,0.00,0,0,2
2042,19911226,31500,31900,31000,31300,83280,26,0,0.00,0,0,3
2043,19920103,31400,32000,31400,32000,11640,4,0,0.00,0,0,2
2044,19920104,33200,33300,33200,33300,35540,12,0,0.00,0,0,2
2045,19920106,34600,34600,33700,34600,152270,52,0,0.00,0,0,2
2046,19920107,34000,35900,34000,35500,85350,30,0,0.00,0,0,2
2047,19920108,35500,35500,34200,34200,66780,23,0,0.00,0,0,5
2048,19920109,33600,34500,33600,34500,88110,30,0,0.00,0,0,2
2049,19920110,34800,34800,33200,33200,28800,10,0,0.00,0,0,5
2050,19920111,33200,33200,32200,32600,11190,4,0,0.00,0,0,5
2051,19920113,32600,32900,32000,32500,25260,8,0,0.00,0,0,5
2052,19920114,32500,32700,32100,32600,29120,9,0,0.00,0,0,2
2053,19920115,32500,32500,31500,31800,108810,35,0,0.00,0,0,5
2054,19920116,31400,33100,31400,32300,109070,36,0,0.00,0,0,2
2055,19920117,32600,33600,32500,33000,148600,49,0,0.00,0,0,2
2056,19920118,33500,33800,33000,33300,59040,20,0,0.00,0,0,2
2057,19920120,33300,33700,33300,33500,55910,19,0,0.00,0,0,2
